Timestamp,T1_checkin,T1_security,T1_cbp,T1_lounge,T1_boarding,T1_immigration,T1_baggage,T2_checkin,T2_security,T2_cbp,T2_lounge,T2_boarding,T2_immigration,T2_baggage
2026-04-02 17:15:00,794.0,611.0,0.0,1715.0,1005.0,0.0,521.0,332.0,280.0,0.0,859.0,338.0,0.0,102.0
2026-04-02 17:30:00,635.0,794.0,0.0,1972.0,537.0,0.0,551.0,364.0,332.0,9.0,868.0,323.0,0.0,112.0
2026-04-02 17:45:00,642.0,635.0,0.0,2186.0,421.0,0.0,471.0,205.0,364.0,13.0,1073.0,159.0,0.0,218.0
2026-04-02 18:00:00,624.0,642.0,0.0,1919.0,909.0,3.0,421.0,104.0,205.0,19.0,1082.0,195.0,0.0,225.0
2026-04-02 18:15:00,608.0,624.0,0.0,1869.0,674.0,47.0,415.0,86.0,104.0,25.0,674.0,512.0,0.0,246.0
2026-04-02 18:30:00,656.0,608.0,0.0,1792.0,684.0,47.0,482.0,78.0,86.0,32.0,363.0,397.0,0.0,293.0
2026-04-02 18:45:00,512.0,656.0,0.0,1820.0,628.0,47.0,533.0,94.0,78.0,38.0,338.0,104.0,0.0,232.0
2026-04-02 19:00:00,323.0,512.0,0.0,1899.0,433.0,47.0,553.0,88.0,94.0,38.0,302.0,130.0,0.0,228.0
2026-04-02 19:15:00,438.0,323.0,0.0,1419.0,803.0,0.0,608.0,11.0,88.0,20.0,275.0,115.0,0.0,180.0
2026-04-02 19:30:00,613.0,438.0,0.0,1015.0,842.0,0.0,586.0,0.0,11.0,0.0,193.0,93.0,0.0,118.0
2026-04-02 19:45:00,547.0,613.0,0.0,1375.0,253.0,0.0,636.0,0.0,0.0,0.0,45.0,148.0,0.0,104.0
2026-04-02 20:00:00,402.0,547.0,0.0,1762.0,159.0,0.0,640.0,34.0,0.0,0.0,0.0,45.0,0.0,168.0
2026-04-02 20:15:00,341.0,402.0,0.0,1577.0,587.0,0.0,564.0,66.0,34.0,0.0,34.0,0.0,0.0,156.0
2026-04-02 20:30:00,264.0,341.0,0.0,1230.0,687.0,0.0,430.0,107.0,66.0,0.0,101.0,0.0,0.0,206.0
2026-04-02 20:45:00,116.0,264.0,0.0,959.0,535.0,38.0,338.0,90.0,107.0,0.0,207.0,0.0,0.0,221.0
2026-04-02 21:00:00,0.0,116.0,0.0,655.0,420.0,47.0,426.0,0.0,90.0,0.0,298.0,0.0,0.0,136.0
2026-04-02 21:15:00,10.0,0.0,0.0,272.0,383.0,47.0,419.0,0.0,0.0,0.0,183.0,114.0,0.0,144.0
2026-04-02 21:30:00,39.0,10.0,0.0,23.0,260.0,47.0,484.0,0.0,0.0,0.0,11.0,172.0,0.0,163.0
2026-04-02 21:45:00,109.0,39.0,0.0,49.0,12.0,13.0,548.0,0.0,0.0,0.0,0.0,11.0,0.0,107.0
2026-04-02 22:00:00,193.0,109.0,0.0,158.0,0.0,0.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0
2026-04-02 22:15:00,217.0,193.0,0.0,351.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0
2026-04-02 22:30:00,185.0,217.0,0.0,539.0,29.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
2026-04-02 22:45:00,27.0,185.0,0.0,605.0,119.0,0.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0
2026-04-02 23:00:00,0.0,27.0,0.0,414.0,218.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0
2026-04-02 23:15:00,0.0,0.0,0.0,108.0,306.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0
2026-04-02 23:30:00,0.0,0.0,0.0,0.0,108.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0
2026-04-02 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0
2026-04-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0
